imagen,porcentaje_nubosidad,octa,clasificacion
2025-09161512.jpg,6.32,1,claro
2025-09161522.jpg,0.79,1,claro
2025-09161532.jpg,1.98,1,claro
2025-09161542.jpg,17.47,2,claro
2025-09161552.jpg,41.31,4,claro
2025-09161602.jpg,79.86,7,claro
2025-09161612.jpg,76.0,7,claro
2025-09161622.jpg,89.26,8,claro
2025-09161632.jpg,65.08,6,claro
2025-09161642.jpg,55.93,5,claro
2025-09161652.jpg,59.28,5,claro
2025-09161702.jpg,44.74,4,claro
2025-09161712.jpg,49.45,4,claro
2025-09161722.jpg,92.5,8,claro
2025-09161732.jpg,66.46,6,claro
2025-09161742.jpg,6.83,1,claro
2025-09161752.jpg,8.9,1,claro
2025-09161802.jpg,2.29,1,claro
2025-09161812.jpg,4.35,1,claro
2025-09161822.jpg,6.85,1,claro
2025-09161832.jpg,7.28,1,claro
2025-09161842.jpg,6.18,1,claro
2025-09161852.jpg,12.06,2,claro
2025-09161902.jpg,16.25,2,claro
2025-09161912.jpg,46.89,4,claro
2025-09161922.jpg,78.16,7,claro
2025-09170752.jpg,88.13,8,claro
2025-09170802.jpg,92.91,8,claro
2025-09170812.jpg,90.96,8,claro
2025-09170822.jpg,82.36,7,claro
2025-09170832.jpg,96.3,8,claro
2025-09170842.jpg,87.87,7,claro
2025-09170852.jpg,95.29,8,claro
2025-09170902.jpg,94.62,8,claro
2025-09170912.jpg,94.41,8,claro
2025-09170922.jpg,89.7,8,claro
2025-09170932.jpg,97.01,8,claro
2025-09170942.jpg,88.24,8,claro
2025-09170952.jpg,96.47,8,claro
2025-09171002.jpg,93.18,8,claro
2025-09171012.jpg,91.25,8,claro
2025-09171022.jpg,96.63,8,claro
2025-09171032.jpg,72.49,6,claro
2025-09171042.jpg,36.06,3,claro
2025-09171052.jpg,71.13,6,claro
2025-09171102.jpg,78.26,7,claro
2025-09171112.jpg,89.29,8,claro
2025-09171122.jpg,92.31,8,claro
2025-09171132.jpg,92.74,8,claro
2025-09171142.jpg,96.7,8,claro
2025-09171152.jpg,98.83,8,claro
2025-09171202.jpg,99.21,8,claro
2025-09171212.jpg,98.08,8,claro
2025-09171222.jpg,97.95,8,claro
2025-09171232.jpg,97.79,8,claro
2025-09171242.jpg,96.75,8,claro
2025-09171252.jpg,95.36,8,claro
2025-09171302.jpg,92.07,8,claro
2025-09171312.jpg,90.93,8,claro
2025-09171322.jpg,92.17,8,claro
2025-09171332.jpg,96.25,8,claro
2025-09171342.jpg,97.15,8,claro
2025-09171352.jpg,96.09,8,claro
2025-09171402.jpg,90.04,8,claro
2025-09171412.jpg,80.2,7,claro
2025-09171422.jpg,66.81,6,claro
2025-09171432.jpg,14.34,2,claro
2025-09171442.jpg,6.16,1,claro
2025-09171452.jpg,3.84,1,claro
2025-09171502.jpg,1.85,1,claro
2025-09171512.jpg,1.6,1,claro
2025-09171522.jpg,0.7,1,claro
2025-09171532.jpg,0.71,1,claro
2025-09171542.jpg,0.63,1,claro
2025-09171552.jpg,0.42,1,claro
2025-09171602.jpg,0.31,1,claro
2025-09171612.jpg,0.18,1,claro
2025-09171622.jpg,0.14,1,claro
2025-09171632.jpg,0.13,1,claro
2025-09171642.jpg,0.15,1,claro
2025-09171652.jpg,0.24,1,claro
2025-09171702.jpg,0.33,1,claro
2025-09171712.jpg,0.38,1,claro
2025-09171722.jpg,0.49,1,claro
2025-09171732.jpg,0.8,1,claro
2025-09171742.jpg,1.03,1,claro
2025-09171752.jpg,1.22,1,claro
2025-09171802.jpg,2.03,1,claro
2025-09171812.jpg,2.33,1,claro
2025-09171822.jpg,3.47,1,claro
2025-09171832.jpg,4.52,1,claro
2025-09171842.jpg,6.31,1,claro
2025-09171852.jpg,8.54,1,claro
2025-09171902.jpg,10.24,1,claro
2025-09171912.jpg,21.59,2,claro
2025-09171922.jpg,43.38,4,claro
2025-09171932.jpg,72.15,6,claro
2025-09180752.jpg,29.81,3,claro
2025-09180802.jpg,29.15,3,claro
2025-09180812.jpg,30.42,3,claro
2025-09180822.jpg,24.42,2,claro
2025-09180832.jpg,25.55,3,claro
2025-09180842.jpg,40.39,4,claro
2025-09180852.jpg,47.06,4,claro
2025-09180902.jpg,61.94,5,claro
2025-09180912.jpg,62.39,5,claro
2025-09180922.jpg,60.33,5,claro
2025-09180932.jpg,60.33,5,claro
2025-09180942.jpg,60.33,5,claro
2025-09180952.jpg,73.79,6,claro
2025-09181002.jpg,70.34,6,claro
2025-09181012.jpg,61.69,5,claro
2025-09181022.jpg,55.96,5,claro
2025-09181032.jpg,68.53,6,claro
2025-09181042.jpg,75.4,7,claro
2025-09181052.jpg,67.59,6,claro
2025-09181102.jpg,59.57,5,claro
2025-09181112.jpg,56.13,5,claro
2025-09181122.jpg,74.57,6,claro
2025-09181132.jpg,65.36,6,claro
2025-09181142.jpg,61.9,5,claro
2025-09181152.jpg,56.06,5,claro
2025-09181202.jpg,76.0,7,claro
2025-09181212.jpg,89.22,8,claro
2025-09181222.jpg,98.39,8,claro
2025-09181232.jpg,98.01,8,claro
2025-09181242.jpg,99.12,8,claro
2025-09181252.jpg,99.03,8,claro
2025-09181302.jpg,99.33,8,claro
2025-09181312.jpg,98.16,8,claro
2025-09181322.jpg,92.47,8,claro
2025-09181332.jpg,98.56,8,claro
2025-09181342.jpg,97.85,8,claro
2025-09181352.jpg,97.94,8,claro
2025-09181402.jpg,94.18,8,claro
2025-09181412.jpg,94.77,8,claro
2025-09181422.jpg,92.86,8,claro
2025-09181432.jpg,90.53,8,claro
2025-09181442.jpg,98.07,8,claro
2025-09181452.jpg,98.22,8,claro
2025-09181502.jpg,98.57,8,claro
2025-09181512.jpg,95.72,8,claro
2025-09181522.jpg,98.19,8,claro
2025-09181532.jpg,95.25,8,claro
2025-09181542.jpg,96.95,8,claro
2025-09181552.jpg,98.05,8,claro
2025-09181602.jpg,90.43,8,claro
2025-09181612.jpg,60.04,5,claro
2025-09181622.jpg,33.56,3,claro
2025-09181632.jpg,27.5,3,claro
2025-09181642.jpg,4.53,1,claro
2025-09181652.jpg,1.93,1,claro
2025-09181702.jpg,2.82,1,claro
2025-09181712.jpg,2.67,1,claro
2025-09181722.jpg,5.11,1,claro
2025-09181732.jpg,5.83,1,claro
2025-09181742.jpg,5.08,1,claro
2025-09181752.jpg,7.15,1,claro
2025-09181802.jpg,16.41,2,claro
2025-09181812.jpg,18.04,2,claro
2025-09181822.jpg,9.05,1,claro
2025-09181832.jpg,9.47,1,claro
2025-09181842.jpg,10.91,1,claro
2025-09181852.jpg,26.78,3,claro
2025-09181902.jpg,48.29,4,claro
2025-09181912.jpg,42.06,4,claro
2025-09181922.jpg,34.49,3,claro
2025-09181932.jpg,77.0,7,claro
2025-09190742.jpg,89.57,8,claro
2025-09190752.jpg,95.02,8,claro
2025-09190802.jpg,96.67,8,claro
2025-09190812.jpg,95.97,8,claro
2025-09190822.jpg,70.65,6,claro
2025-09190832.jpg,87.49,7,claro
2025-09190842.jpg,93.88,8,claro
2025-09190852.jpg,91.53,8,claro
2025-09190902.jpg,87.7,7,claro
2025-09190912.jpg,86.7,7,claro
2025-09190922.jpg,87.1,7,claro
2025-09190932.jpg,89.03,8,claro
2025-09190942.jpg,81.82,7,claro
2025-09190952.jpg,73.26,6,claro
2025-09191002.jpg,74.22,6,claro
2025-09191012.jpg,88.61,8,claro
2025-09191022.jpg,89.92,8,claro
2025-09191032.jpg,79.73,7,claro
2025-09191042.jpg,87.94,7,claro
2025-09191052.jpg,56.03,5,claro
2025-09191102.jpg,68.51,6,claro
2025-09191112.jpg,23.01,2,claro
2025-09191122.jpg,2.16,1,claro
2025-09191132.jpg,5.22,1,claro
2025-09191142.jpg,47.18,4,claro
2025-09191152.jpg,5.02,1,claro
2025-09191202.jpg,6.03,1,claro
2025-09191212.jpg,9.59,1,claro
2025-09191222.jpg,19.76,2,claro
2025-09191232.jpg,61.75,5,claro
2025-09191242.jpg,71.1,6,claro
2025-09191252.jpg,52.27,5,claro
2025-09191302.jpg,45.89,4,claro
2025-09191312.jpg,41.02,4,claro
2025-09191322.jpg,41.39,4,claro
2025-09191332.jpg,49.81,4,claro
2025-09191342.jpg,53.37,5,claro
2025-09191352.jpg,56.16,5,claro
2025-09191402.jpg,74.52,6,claro
2025-09191412.jpg,88.12,8,claro
2025-09191422.jpg,95.25,8,claro
2025-09191432.jpg,88.28,8,claro
2025-09191442.jpg,74.94,6,claro
2025-09191452.jpg,75.75,7,claro
2025-09191502.jpg,77.67,7,claro
2025-09191512.jpg,91.83,8,claro
2025-09191522.jpg,98.83,8,claro
2025-09191532.jpg,89.88,8,claro
2025-09191542.jpg,92.07,8,claro
2025-09191552.jpg,94.85,8,claro
2025-09191602.jpg,96.71,8,claro
2025-09191612.jpg,94.25,8,claro
2025-09191622.jpg,94.43,8,claro
2025-09191632.jpg,91.63,8,claro
2025-09191642.jpg,91.93,8,claro
2025-09191652.jpg,93.92,8,claro
2025-09191702.jpg,93.22,8,claro
2025-09191712.jpg,76.5,7,claro
2025-09191722.jpg,74.24,6,claro
2025-09191732.jpg,82.36,7,claro
2025-09191742.jpg,80.13,7,claro
2025-09191752.jpg,93.16,8,claro
2025-09191802.jpg,89.48,8,claro
2025-09191812.jpg,86.31,7,claro
2025-09191822.jpg,85.52,7,claro
2025-09191832.jpg,84.93,7,claro
2025-09191842.jpg,87.25,7,claro
2025-09191852.jpg,92.87,8,claro
2025-09191902.jpg,3.56,1,claro
2025-09191912.jpg,8.03,1,claro
2025-09191922.jpg,22.29,2,claro
2025-09191932.jpg,2.51,1,claro
2025-09200742.jpg,33.95,3,claro
2025-09200752.jpg,33.07,3,claro
2025-09200802.jpg,31.34,3,claro
2025-09200812.jpg,27.46,3,claro
2025-09200822.jpg,23.15,2,claro
2025-09200832.jpg,21.52,2,claro
2025-09200842.jpg,18.31,2,claro
2025-09200852.jpg,17.35,2,claro
2025-09200902.jpg,20.98,2,claro
2025-09200912.jpg,14.87,2,claro
2025-09200922.jpg,12.62,2,claro
2025-09200932.jpg,5.03,1,claro
2025-09200942.jpg,3.43,1,claro
2025-09200952.jpg,2.83,1,claro
2025-09201002.jpg,1.23,1,claro
2025-09201012.jpg,5.25,1,claro
2025-09201022.jpg,1.51,1,claro
2025-09201032.jpg,1.31,1,claro
2025-09201042.jpg,1.68,1,claro
2025-09201052.jpg,0.87,1,claro
2025-09201102.jpg,0.91,1,claro
2025-09201112.jpg,2.74,1,claro
2025-09201122.jpg,6.41,1,claro
2025-09201132.jpg,8.11,1,claro
2025-09201142.jpg,3.61,1,claro
2025-09201152.jpg,15.96,2,claro
2025-09201202.jpg,25.25,3,claro
2025-09201212.jpg,23.21,2,claro
2025-09201222.jpg,57.37,5,claro
2025-09201232.jpg,41.42,4,claro
2025-09201242.jpg,30.57,3,claro
2025-09201252.jpg,59.72,5,claro
2025-09201302.jpg,59.45,5,claro
2025-09201312.jpg,47.46,4,claro
2025-09201322.jpg,45.06,4,claro
2025-09201332.jpg,61.25,5,claro
2025-09201342.jpg,63.8,6,claro
2025-09201352.jpg,93.15,8,claro
2025-09201402.jpg,98.7,8,claro
2025-09201412.jpg,80.65,7,claro
2025-09201422.jpg,99.65,8,claro
2025-09201432.jpg,99.72,8,claro
2025-09201442.jpg,99.86,8,claro
2025-09201452.jpg,99.9,8,claro
2025-09201502.jpg,99.0,8,claro
2025-09201512.jpg,99.77,8,claro
2025-09201522.jpg,99.69,8,claro
2025-09201532.jpg,98.96,8,claro
2025-09201542.jpg,92.56,8,claro
2025-09201552.jpg,97.44,8,claro
2025-09201602.jpg,99.54,8,claro
2025-09201612.jpg,99.76,8,claro
2025-09201622.jpg,99.82,8,claro
2025-09201632.jpg,99.86,8,claro
2025-09201642.jpg,99.66,8,claro
2025-09201652.jpg,99.71,8,claro
2025-09201702.jpg,99.12,8,claro
2025-09201712.jpg,99.0,8,claro
2025-09201722.jpg,98.97,8,claro
2025-09201732.jpg,99.25,8,claro
2025-09201742.jpg,98.95,8,claro
2025-09201752.jpg,98.26,8,claro
2025-09201802.jpg,98.36,8,claro
2025-09201812.jpg,98.1,8,claro
2025-09201822.jpg,98.21,8,claro
2025-09201832.jpg,96.66,8,claro
2025-09201842.jpg,97.43,8,claro
2025-09201852.jpg,96.33,8,claro
2025-09201902.jpg,96.9,8,claro
2025-09201912.jpg,96.29,8,claro
2025-09201922.jpg,98.66,8,claro
2025-09201932.jpg,66.41,6,claro
2025-09210742.jpg,82.4,7,claro
2025-09210752.jpg,90.14,8,claro
2025-09210802.jpg,95.89,8,claro
2025-09210812.jpg,95.91,8,claro
2025-09210822.jpg,94.58,8,claro
2025-09210832.jpg,94.65,8,claro
2025-09210842.jpg,97.45,8,claro
2025-09210852.jpg,94.74,8,claro
2025-09210902.jpg,92.19,8,claro
2025-09210912.jpg,94.63,8,claro
2025-09210922.jpg,95.33,8,claro
2025-09210932.jpg,96.41,8,claro
2025-09210942.jpg,98.49,8,claro
2025-09210952.jpg,97.46,8,claro
2025-09211022.jpg,95.1,8,claro
2025-09211032.jpg,95.39,8,claro
2025-09211042.jpg,94.62,8,claro
2025-09211052.jpg,95.0,8,claro
2025-09211102.jpg,94.84,8,claro
2025-09211112.jpg,94.85,8,claro
2025-09211122.jpg,97.48,8,claro
2025-09211132.jpg,96.54,8,claro
2025-09211142.jpg,93.31,8,claro
2025-09211152.jpg,97.07,8,claro
2025-09211202.jpg,94.6,8,claro
2025-09211212.jpg,97.05,8,claro
2025-09211222.jpg,90.77,8,claro
2025-09211232.jpg,96.14,8,claro
2025-09211242.jpg,96.81,8,claro
2025-09211252.jpg,93.78,8,claro
2025-09211302.jpg,94.38,8,claro
2025-09211312.jpg,94.41,8,claro
2025-09211322.jpg,96.96,8,claro
2025-09211332.jpg,93.67,8,claro
2025-09211342.jpg,86.89,7,claro
2025-09211352.jpg,70.72,6,claro
2025-09211402.jpg,46.6,4,claro
2025-09211412.jpg,40.61,4,claro
2025-09211422.jpg,42.63,4,claro
2025-09211432.jpg,41.88,4,claro
2025-09211442.jpg,13.58,2,claro
2025-09211452.jpg,15.36,2,claro
2025-09211502.jpg,26.39,3,claro
2025-09211512.jpg,46.89,4,claro
2025-09211522.jpg,87.44,7,claro
2025-09211532.jpg,82.17,7,claro
2025-09211542.jpg,89.29,8,claro
2025-09211552.jpg,87.74,7,claro
2025-09211602.jpg,91.29,8,claro
2025-09211612.jpg,68.0,6,claro
2025-09211622.jpg,70.17,6,claro
2025-09211632.jpg,55.57,5,claro
2025-09211642.jpg,67.48,6,claro
2025-09211652.jpg,28.15,3,claro
2025-09211702.jpg,48.37,4,claro
2025-09211712.jpg,71.56,6,claro
2025-09211722.jpg,64.5,6,claro
2025-09211732.jpg,35.58,3,claro
2025-09211742.jpg,18.47,2,claro
2025-09211752.jpg,55.29,5,claro
2025-09211802.jpg,33.28,3,claro
2025-09211812.jpg,83.73,7,claro
2025-09211822.jpg,98.44,8,claro
2025-09211832.jpg,80.32,7,claro
2025-09211842.jpg,92.21,8,claro
2025-09211852.jpg,83.36,7,claro
2025-09211902.jpg,81.63,7,claro
2025-09211912.jpg,26.92,3,claro
2025-09211922.jpg,28.14,3,claro
2025-09211932.jpg,48.3,4,claro
2025-09220832.jpg,11.81,1,claro
2025-09220842.jpg,11.3,1,claro
2025-09220852.jpg,10.98,1,claro
2025-09220902.jpg,10.98,1,claro
2025-09220912.jpg,3.52,1,claro
2025-09220922.jpg,3.11,1,claro
2025-09220932.jpg,3.11,1,claro
2025-09220942.jpg,1.46,1,claro
2025-09220952.jpg,0.39,1,claro
2025-09221002.jpg,0.32,1,claro
2025-09221012.jpg,0.32,1,claro
2025-09221022.jpg,0.19,1,claro
2025-09221032.jpg,0.08,1,claro
2025-09221042.jpg,0.12,1,claro
2025-09221052.jpg,0.12,1,claro
2025-09221102.jpg,0.13,1,claro
2025-09221112.jpg,7.5,1,claro
2025-09221122.jpg,25.07,3,claro
2025-09221132.jpg,17.92,2,claro
2025-09221142.jpg,62.55,5,claro
2025-09221152.jpg,71.67,6,claro
2025-09221202.jpg,70.14,6,claro
2025-09221212.jpg,66.06,6,claro
2025-09221222.jpg,39.37,4,claro
2025-09221232.jpg,2.0,1,claro
2025-09221242.jpg,8.19,1,claro
2025-09221252.jpg,6.0,1,claro
2025-09221302.jpg,4.21,1,claro
2025-09221312.jpg,5.7,1,claro
2025-09221322.jpg,10.35,1,claro
2025-09221332.jpg,17.73,2,claro
2025-09221342.jpg,5.66,1,claro
2025-09221352.jpg,16.66,2,claro
2025-09221402.jpg,1.15,1,claro
2025-09221412.jpg,6.64,1,claro
2025-09221422.jpg,10.26,1,claro
2025-09221432.jpg,20.02,2,claro
2025-09221442.jpg,26.62,3,claro
2025-09221452.jpg,28.5,3,claro
2025-09221502.jpg,19.35,2,claro
2025-09221512.jpg,17.28,2,claro
2025-09221522.jpg,21.72,2,claro
2025-09221532.jpg,23.62,2,claro
2025-09221542.jpg,16.34,2,claro
2025-09221552.jpg,14.05,2,claro
2025-09221602.jpg,61.43,5,claro
2025-09221612.jpg,49.43,4,claro
2025-09221622.jpg,58.61,5,claro
2025-09221632.jpg,25.14,3,claro
2025-09221642.jpg,30.22,3,claro
2025-09221652.jpg,24.44,2,claro
2025-09221702.jpg,46.82,4,claro
2025-09221712.jpg,64.28,6,claro
2025-09221722.jpg,57.78,5,claro
2025-09221732.jpg,40.58,4,claro
2025-09221742.jpg,12.94,2,claro
2025-09221752.jpg,5.1,1,claro
2025-09221802.jpg,10.55,1,claro
2025-09221812.jpg,3.94,1,claro
2025-09221822.jpg,7.74,1,claro
2025-09221832.jpg,9.38,1,claro
2025-09221842.jpg,8.08,1,claro
2025-09221852.jpg,11.17,1,claro
2025-09221902.jpg,22.54,2,claro
2025-09221912.jpg,53.69,5,claro
2025-09221922.jpg,49.2,4,claro
2025-09221932.jpg,80.73,7,claro
2025-09221942.jpg,78.04,7,claro
2025-09222022.jpg,39.36,4,claro
2025-09222032.jpg,14.55,2,claro
2025-09222042.jpg,8.14,1,claro
2025-09230632.jpg,36.15,3,claro
2025-09230642.jpg,13.12,2,claro
2025-09230732.jpg,59.36,5,claro
2025-09230742.jpg,31.05,3,claro
2025-09230752.jpg,36.18,3,claro
2025-09230802.jpg,35.03,3,claro
2025-09230812.jpg,31.34,3,claro
2025-09230822.jpg,30.39,3,claro
2025-09230832.jpg,27.4,3,claro
2025-09230842.jpg,24.87,2,claro
2025-09230852.jpg,22.57,2,claro
2025-09230902.jpg,19.09,2,claro
2025-09230912.jpg,18.32,2,claro
2025-09230922.jpg,16.94,2,claro
2025-09230932.jpg,16.0,2,claro
2025-09230942.jpg,14.29,2,claro
2025-09230952.jpg,10.16,1,claro
2025-09231002.jpg,8.91,1,claro
2025-09231012.jpg,6.43,1,claro
2025-09231022.jpg,5.11,1,claro
2025-09231032.jpg,4.84,1,claro
2025-09231042.jpg,3.44,1,claro
2025-09231052.jpg,3.44,1,claro
2025-09231102.jpg,3.44,1,claro
2025-09231112.jpg,3.44,1,claro
2025-09231122.jpg,1.36,1,claro
2025-09231132.jpg,4.41,1,claro
2025-09231142.jpg,0.06,1,claro
2025-09231152.jpg,1.01,1,claro
2025-09231202.jpg,0.13,1,claro
2025-09231212.jpg,0.1,1,claro
2025-09231222.jpg,5.68,1,claro
2025-09231232.jpg,19.97,2,claro
2025-09231242.jpg,25.69,3,claro
2025-09231252.jpg,72.77,6,claro
2025-09231302.jpg,1.83,1,claro
2025-09231312.jpg,1.02,1,claro
2025-09231322.jpg,0.16,1,claro
2025-09231332.jpg,0.03,1,claro
2025-09231342.jpg,0.01,1,claro
2025-09231352.jpg,0.02,1,claro
2025-09231402.jpg,0.01,1,claro
2025-09231412.jpg,0.02,1,claro
2025-09231422.jpg,0.02,1,claro
2025-09231432.jpg,0.01,1,claro
2025-09231442.jpg,0.02,1,claro
2025-09231452.jpg,0.02,1,claro
2025-09231502.jpg,0.02,1,claro
2025-09231512.jpg,0.02,1,claro
2025-09231522.jpg,0.02,1,claro
2025-09231532.jpg,0.02,1,claro
2025-09231542.jpg,0.02,1,claro
2025-09231552.jpg,0.03,1,claro
2025-09231602.jpg,0.03,1,claro
2025-09231612.jpg,0.04,1,claro
2025-09231622.jpg,0.04,1,claro
2025-09231632.jpg,0.08,1,claro
2025-09231642.jpg,0.08,1,claro
2025-09231652.jpg,0.11,1,claro
2025-09231702.jpg,0.15,1,claro
2025-09231712.jpg,0.24,1,claro
2025-09231722.jpg,0.39,1,claro
2025-09231732.jpg,0.77,1,claro
2025-09231742.jpg,1.24,1,claro
2025-09231752.jpg,1.91,1,claro
2025-09231802.jpg,2.59,1,claro
2025-09231812.jpg,4.78,1,claro
2025-09231822.jpg,4.4,1,claro
2025-09231832.jpg,7.46,1,claro
2025-09231842.jpg,10.4,1,claro
2025-09231852.jpg,12.18,2,claro
2025-09231902.jpg,14.72,2,claro
2025-09231912.jpg,17.79,2,claro
2025-09231922.jpg,21.62,2,claro
2025-09231932.jpg,31.91,3,claro
2025-09231942.jpg,76.2,7,claro
2025-09240732.jpg,96.29,8,claro
2025-09240742.jpg,90.93,8,claro
2025-09240752.jpg,91.56,8,claro
2025-09240802.jpg,98.12,8,claro
2025-09240812.jpg,87.39,7,claro
2025-09240822.jpg,86.58,7,claro
2025-09240832.jpg,97.52,8,claro
2025-09240842.jpg,85.22,7,claro
2025-09240852.jpg,91.7,8,claro
2025-09240902.jpg,82.91,7,claro
2025-09240912.jpg,82.84,7,claro
2025-09240922.jpg,94.54,8,claro
2025-09240932.jpg,89.04,8,claro
2025-09240942.jpg,98.71,8,claro
2025-09240952.jpg,97.48,8,claro
2025-09241002.jpg,88.08,8,claro
2025-09241012.jpg,88.08,8,claro
2025-09241022.jpg,88.08,8,claro
2025-09241032.jpg,88.08,8,claro
2025-09241042.jpg,95.77,8,claro
2025-09241052.jpg,98.31,8,claro
2025-09241102.jpg,97.97,8,claro
2025-09241112.jpg,96.94,8,claro
2025-09241122.jpg,95.82,8,claro
2025-09241132.jpg,95.51,8,claro
2025-09241142.jpg,98.12,8,claro
2025-09241152.jpg,96.05,8,claro
2025-09241202.jpg,96.34,8,claro
2025-09241212.jpg,96.77,8,claro
2025-09241222.jpg,94.08,8,claro
2025-09241232.jpg,71.62,6,claro
2025-09241242.jpg,76.54,7,claro
2025-09241252.jpg,81.8,7,claro
2025-09241302.jpg,89.89,8,claro
2025-09241312.jpg,72.1,6,claro
2025-09241322.jpg,42.13,4,claro
2025-09241332.jpg,23.62,2,claro
2025-09241342.jpg,20.65,2,claro
2025-09241352.jpg,35.9,3,claro
2025-09241402.jpg,29.5,3,claro
2025-09241412.jpg,41.96,4,claro
2025-09241422.jpg,67.93,6,claro
2025-09241432.jpg,61.72,5,claro
2025-09241442.jpg,60.84,5,claro
2025-09241452.jpg,70.28,6,claro
2025-09241502.jpg,93.0,8,claro
2025-09241512.jpg,89.87,8,claro
2025-09241522.jpg,91.53,8,claro
2025-09241532.jpg,88.16,8,claro
2025-09241542.jpg,81.8,7,claro
2025-09241552.jpg,67.55,6,claro
2025-09241602.jpg,55.5,5,claro
2025-09241612.jpg,71.52,6,claro
2025-09241622.jpg,85.65,7,claro
2025-09241632.jpg,79.53,7,claro
2025-09241642.jpg,69.66,6,claro
2025-09241652.jpg,66.03,6,claro
2025-09241702.jpg,68.53,6,claro
2025-09241712.jpg,54.33,5,claro
2025-09241722.jpg,37.37,3,claro
2025-09241732.jpg,39.59,4,claro
2025-09241742.jpg,55.08,5,claro
2025-09241752.jpg,51.36,5,claro
2025-09241802.jpg,40.85,4,claro
2025-09241812.jpg,32.57,3,claro
2025-09241822.jpg,37.01,3,claro
2025-09241832.jpg,42.95,4,claro
2025-09241842.jpg,32.15,3,claro
2025-09241852.jpg,35.86,3,claro
2025-09241902.jpg,44.87,4,claro
2025-09241912.jpg,76.48,7,claro
2025-09241922.jpg,97.33,8,claro
2025-09241932.jpg,93.71,8,claro
2025-09241942.jpg,92.84,8,claro
2025-09251012.jpg,6.87,1,claro
2025-09251022.jpg,6.87,1,claro
2025-09251032.jpg,94.98,8,claro
2025-09251042.jpg,95.32,8,claro
2025-09251052.jpg,94.52,8,claro
2025-09251102.jpg,94.64,8,claro
2025-09251112.jpg,95.17,8,claro
2025-09251122.jpg,94.59,8,claro
2025-09251132.jpg,95.07,8,claro
2025-09251142.jpg,94.77,8,claro
2025-09251152.jpg,93.89,8,claro
2025-09251202.jpg,94.83,8,claro
2025-09251212.jpg,94.29,8,claro
2025-09251222.jpg,94.41,8,claro
2025-09251232.jpg,94.84,8,claro
2025-09251242.jpg,94.87,8,claro
2025-09251252.jpg,94.87,8,claro
2025-09251302.jpg,94.87,8,claro
2025-09251312.jpg,94.87,8,claro
2025-09251322.jpg,94.87,8,claro
2025-09251332.jpg,94.69,8,claro
2025-09251342.jpg,95.84,8,claro
2025-09251352.jpg,93.98,8,claro
2025-09251402.jpg,96.13,8,claro
2025-09251412.jpg,93.88,8,claro
2025-09251422.jpg,94.75,8,claro
2025-09251432.jpg,95.13,8,claro
2025-09251442.jpg,93.44,8,claro
2025-09251452.jpg,95.63,8,claro
2025-09251502.jpg,95.13,8,claro
2025-09251512.jpg,96.29,8,claro
2025-09251522.jpg,95.21,8,claro
2025-09251532.jpg,96.97,8,claro
2025-09251542.jpg,96.59,8,claro
2025-09251552.jpg,97.95,8,claro
2025-09251602.jpg,96.81,8,claro
2025-09251612.jpg,95.04,8,claro
2025-09251622.jpg,95.5,8,claro
2025-09251632.jpg,95.93,8,claro
2025-09251642.jpg,95.45,8,claro
2025-09251652.jpg,96.13,8,claro
2025-09251702.jpg,94.37,8,claro
2025-09251712.jpg,94.59,8,claro
2025-09251722.jpg,95.53,8,claro
2025-09251732.jpg,94.63,8,claro
2025-09251742.jpg,95.34,8,claro
2025-09251752.jpg,95.05,8,claro
2025-09251802.jpg,95.29,8,claro
2025-09251812.jpg,94.75,8,claro
2025-09251822.jpg,94.57,8,claro
2025-09251832.jpg,94.03,8,claro
2025-09251842.jpg,95.8,8,claro
2025-09251852.jpg,95.22,8,claro
2025-09251902.jpg,94.09,8,claro
2025-09251912.jpg,94.67,8,claro
2025-09251922.jpg,94.87,8,claro
2025-09251932.jpg,80.71,7,claro
2025-09251942.jpg,81.09,7,claro
2025-09260732.jpg,81.51,7,claro
2025-09260742.jpg,95.38,8,claro
2025-09260752.jpg,94.71,8,claro
2025-09260802.jpg,92.84,8,claro
2025-09260812.jpg,96.6,8,claro
2025-09260822.jpg,95.87,8,claro
2025-09260832.jpg,92.7,8,claro
2025-09260842.jpg,92.71,8,claro
2025-09260852.jpg,90.51,8,claro
2025-09260902.jpg,89.69,8,claro
2025-09260912.jpg,86.49,7,claro
2025-09260922.jpg,73.93,6,claro
2025-09260932.jpg,57.63,5,claro
2025-09260942.jpg,47.4,4,claro
2025-09260952.jpg,32.95,3,claro
2025-09261002.jpg,52.79,5,claro
2025-09261012.jpg,29.63,3,claro
2025-09261022.jpg,16.83,2,claro
2025-09261032.jpg,26.19,3,claro
2025-09261042.jpg,22.21,2,claro
2025-09261052.jpg,14.74,2,claro
2025-09261102.jpg,31.64,3,claro
2025-09261112.jpg,31.6,3,claro
2025-09261122.jpg,59.42,5,claro
2025-09261132.jpg,47.7,4,claro
2025-09261142.jpg,51.31,5,claro
2025-09261152.jpg,45.39,4,claro
2025-09261202.jpg,46.6,4,claro
2025-09261212.jpg,48.1,4,claro
2025-09261222.jpg,21.45,2,claro
2025-09261232.jpg,12.98,2,claro
2025-09261242.jpg,10.5,1,claro
2025-09261252.jpg,4.25,1,claro
2025-09261302.jpg,1.54,1,claro
2025-09261312.jpg,0.76,1,claro
2025-09261322.jpg,0.39,1,claro
2025-09261332.jpg,16.0,2,claro
